,City,Country,Long,Lat,date,type,value
44077,"Shasta County, CA",US,-121.8474,40.7909,2020-02-18,died,0
44078,"Shasta County, CA",US,-121.8474,40.7909,2020-02-18,recovered,0
44079,"Shasta County, CA",US,-121.8474,40.7909,2020-02-18,currently ill,0
44080,"Shasta County, CA",US,-121.8474,40.7909,2020-02-19,confirmed,0
44081,"Shasta County, CA",US,-121.8474,40.7909,2020-02-19,died,0
44082,"Shasta County, CA",US,-121.8474,40.7909,2020-02-19,recovered,0
44083,"Shasta County, CA",US,-121.8474,40.7909,2020-02-19,currently ill,0
44084,"Shasta County, CA",US,-121.8474,40.7909,2020-02-20,confirmed,0
44085,"Shasta County, CA",US,-121.8474,40.7909,2020-02-20,died,0
44086,"Shasta County, CA",US,-121.8474,40.7909,2020-02-20,recovered,0
44087,"Shasta County, CA",US,-121.8474,40.7909,2020-02-20,currently ill,0
44088,"Shasta County, CA",US,-121.8474,40.7909,2020-02-21,confirmed,0
44089,"Shasta County, CA",US,-121.8474,40.7909,2020-02-21,died,0
44090,"Shasta County, CA",US,-121.8474,40.7909,2020-02-21,recovered,0
44091,"Shasta County, CA",US,-121.8474,40.7909,2020-02-21,currently ill,0
44092,"Shasta County, CA",US,-121.8474,40.7909,2020-02-22,confirmed,0
44093,"Shasta County, CA",US,-121.8474,40.7909,2020-02-22,died,0
44094,"Shasta County, CA",US,-121.8474,40.7909,2020-02-22,recovered,0
44095,"Shasta County, CA",US,-121.8474,40.7909,2020-02-22,currently ill,0
44096,"Shasta County, CA",US,-121.8474,40.7909,2020-02-23,confirmed,0
44097,"Shasta County, CA",US,-121.8474,40.7909,2020-02-23,died,0
44098,"Shasta County, CA",US,-121.8474,40.7909,2020-02-23,recovered,0
44099,"Shasta County, CA",US,-121.8474,40.7909,2020-02-23,currently ill,0
44100,"Shasta County, CA",US,-121.8474,40.7909,2020-02-24,confirmed,0
44101,"Shasta County, CA",US,-121.8474,40.7909,2020-02-24,died,0
44102,"Shasta County, CA",US,-121.8474,40.7909,2020-02-24,recovered,0
44103,"Shasta County, CA",US,-121.8474,40.7909,2020-02-24,currently ill,0
44104,"Shasta County, CA",US,-121.8474,40.7909,2020-02-25,confirmed,0
44105,"Shasta County, CA",US,-121.8474,40.7909,2020-02-25,died,0
44106,"Shasta County, CA",US,-121.8474,40.7909,2020-02-25,recovered,0
44107,"Shasta County, CA",US,-121.8474,40.7909,2020-02-25,currently ill,0
44108,"Shasta County, CA",US,-121.8474,40.7909,2020-02-26,confirmed,0
44109,"Shasta County, CA",US,-121.8474,40.7909,2020-02-26,died,0
44110,"Shasta County, CA",US,-121.8474,40.7909,2020-02-26,recovered,0
44111,"Shasta County, CA",US,-121.8474,40.7909,2020-02-26,currently ill,0
44112,"Shasta County, CA",US,-121.8474,40.7909,2020-02-27,confirmed,0
44113,"Shasta County, CA",US,-121.8474,40.7909,2020-02-27,died,0
44114,"Shasta County, CA",US,-121.8474,40.7909,2020-02-27,recovered,0
44115,"Shasta County, CA",US,-121.8474,40.7909,2020-02-27,currently ill,0
44116,"Shasta County, CA",US,-121.8474,40.7909,2020-02-28,confirmed,0
44117,"Shasta County, CA",US,-121.8474,40.7909,2020-02-28,died,0
44118,"Shasta County, CA",US,-121.8474,40.7909,2020-02-28,recovered,0
44119,"Shasta County, CA",US,-121.8474,40.7909,2020-02-28,currently ill,0
44120,"Shasta County, CA",US,-121.8474,40.7909,2020-02-29,confirmed,0
44121,"Shasta County, CA",US,-121.8474,40.7909,2020-02-29,died,0
44122,"Shasta County, CA",US,-121.8474,40.7909,2020-02-29,recovered,0
44123,"Shasta County, CA",US,-121.8474,40.7909,2020-02-29,currently ill,0
44124,"Shasta County, CA",US,-121.8474,40.7909,2020-03-01,confirmed,0
44125,"Shasta County, CA",US,-121.8474,40.7909,2020-03-01,died,0
44126,"Shasta County, CA",US,-121.8474,40.7909,2020-03-01,recovered,0
44127,"Shasta County, CA",US,-121.8474,40.7909,2020-03-01,currently ill,0
44128,"Shasta County, CA",US,-121.8474,40.7909,2020-03-02,confirmed,0
44129,"Shasta County, CA",US,-121.8474,40.7909,2020-03-02,died,0
44130,"Shasta County, CA",US,-121.8474,40.7909,2020-03-02,recovered,0
44131,"Shasta County, CA",US,-121.8474,40.7909,2020-03-02,currently ill,0
44132,"Shasta County, CA",US,-121.8474,40.7909,2020-03-03,confirmed,0
44133,"Shasta County, CA",US,-121.8474,40.7909,2020-03-03,died,0
44134,"Shasta County, CA",US,-121.8474,40.7909,2020-03-03,recovered,0
44135,"Shasta County, CA",US,-121.8474,40.7909,2020-03-03,currently ill,0
44136,"Shasta County, CA",US,-121.8474,40.7909,2020-03-04,confirmed,0
44137,"Shasta County, CA",US,-121.8474,40.7909,2020-03-04,died,0
44138,"Shasta County, CA",US,-121.8474,40.7909,2020-03-04,recovered,0
44139,"Shasta County, CA",US,-121.8474,40.7909,2020-03-04,currently ill,0
44140,"Shasta County, CA",US,-121.8474,40.7909,2020-03-05,confirmed,0
44141,"Shasta County, CA",US,-121.8474,40.7909,2020-03-05,died,0
44142,"Shasta County, CA",US,-121.8474,40.7909,2020-03-05,recovered,0
44143,"Shasta County, CA",US,-121.8474,40.7909,2020-03-05,currently ill,0
44144,"Shasta County, CA",US,-121.8474,40.7909,2020-03-06,confirmed,0
44145,"Shasta County, CA",US,-121.8474,40.7909,2020-03-06,died,0
44146,"Shasta County, CA",US,-121.8474,40.7909,2020-03-06,recovered,0
44147,"Shasta County, CA",US,-121.8474,40.7909,2020-03-06,currently ill,0
44148,"Shasta County, CA",US,-121.8474,40.7909,2020-03-07,confirmed,0
44149,"Shasta County, CA",US,-121.8474,40.7909,2020-03-07,died,0
44150,"Shasta County, CA",US,-121.8474,40.7909,2020-03-07,recovered,0
44151,"Shasta County, CA",US,-121.8474,40.7909,2020-03-07,currently ill,0
44152,"Shasta County, CA",US,-121.8474,40.7909,2020-03-08,confirmed,0
44153,"Shasta County, CA",US,-121.8474,40.7909,2020-03-08,died,0
44154,"Shasta County, CA",US,-121.8474,40.7909,2020-03-08,recovered,0
44155,"Shasta County, CA",US,-121.8474,40.7909,2020-03-08,currently ill,0
44156,"Shasta County, CA",US,-121.8474,40.7909,2020-03-09,confirmed,1
44157,"Shasta County, CA",US,-121.8474,40.7909,2020-03-09,died,0
44158,"Shasta County, CA",US,-121.8474,40.7909,2020-03-09,recovered,0
44159,"Shasta County, CA",US,-121.8474,40.7909,2020-03-09,currently ill,1
44160,"Shelby County, TN",US,-89.9253,35.1269,2020-01-22,confirmed,0
44161,"Shelby County, TN",US,-89.9253,35.1269,2020-01-22,died,0
44162,"Shelby County, TN",US,-89.9253,35.1269,2020-01-22,recovered,0
44163,"Shelby County, TN",US,-89.9253,35.1269,2020-01-22,currently ill,0
44164,"Shelby County, TN",US,-89.9253,35.1269,2020-01-23,confirmed,0
44165,"Shelby County, TN",US,-89.9253,35.1269,2020-01-23,died,0
44166,"Shelby County, TN",US,-89.9253,35.1269,2020-01-23,recovered,0
44167,"Shelby County, TN",US,-89.9253,35.1269,2020-01-23,currently ill,0
44168,"Shelby County, TN",US,-89.9253,35.1269,2020-01-24,confirmed,0
44169,"Shelby County, TN",US,-89.9253,35.1269,2020-01-24,died,0
44170,"Shelby County, TN",US,-89.9253,35.1269,2020-01-24,recovered,0
44171,"Shelby County, TN",US,-89.9253,35.1269,2020-01-24,currently ill,0
44172,"Shelby County, TN",US,-89.9253,35.1269,2020-01-25,confirmed,0
44173,"Shelby County, TN",US,-89.9253,35.1269,2020-01-25,died,0
44174,"Shelby County, TN",US,-89.9253,35.1269,2020-01-25,recovered,0
44175,"Shelby County, TN",US,-89.9253,35.1269,2020-01-25,currently ill,0
44176,"Shelby County, TN",US,-89.9253,35.1269,2020-01-26,confirmed,0
44177,"Shelby County, TN",US,-89.9253,35.1269,2020-01-26,died,0
44178,"Shelby County, TN",US,-89.9253,35.1269,2020-01-26,recovered,0
44179,"Shelby County, TN",US,-89.9253,35.1269,2020-01-26,currently ill,0
44180,"Shelby County, TN",US,-89.9253,35.1269,2020-01-27,confirmed,0
44181,"Shelby County, TN",US,-89.9253,35.1269,2020-01-27,died,0
44182,"Shelby County, TN",US,-89.9253,35.1269,2020-01-27,recovered,0
44183,"Shelby County, TN",US,-89.9253,35.1269,2020-01-27,currently ill,0
44184,"Shelby County, TN",US,-89.9253,35.1269,2020-01-28,confirmed,0
44185,"Shelby County, TN",US,-89.9253,35.1269,2020-01-28,died,0
44186,"Shelby County, TN",US,-89.9253,35.1269,2020-01-28,recovered,0
44187,"Shelby County, TN",US,-89.9253,35.1269,2020-01-28,currently ill,0
44188,"Shelby County, TN",US,-89.9253,35.1269,2020-01-29,confirmed,0
44189,"Shelby County, TN",US,-89.9253,35.1269,2020-01-29,died,0
44190,"Shelby County, TN",US,-89.9253,35.1269,2020-01-29,recovered,0
44191,"Shelby County, TN",US,-89.9253,35.1269,2020-01-29,currently ill,0
44192,"Shelby County, TN",US,-89.9253,35.1269,2020-01-30,confirmed,0
44193,"Shelby County, TN",US,-89.9253,35.1269,2020-01-30,died,0
44194,"Shelby County, TN",US,-89.9253,35.1269,2020-01-30,recovered,0
44195,"Shelby County, TN",US,-89.9253,35.1269,2020-01-30,currently ill,0
44196,"Shelby County, TN",US,-89.9253,35.1269,2020-01-31,confirmed,0
44197,"Shelby County, TN",US,-89.9253,35.1269,2020-01-31,died,0
44198,"Shelby County, TN",US,-89.9253,35.1269,2020-01-31,recovered,0
44199,"Shelby County, TN",US,-89.9253,35.1269,2020-01-31,currently ill,0
44200,"Shelby County, TN",US,-89.9253,35.1269,2020-02-01,confirmed,0
44201,"Shelby County, TN",US,-89.9253,35.1269,2020-02-01,died,0
44202,"Shelby County, TN",US,-89.9253,35.1269,2020-02-01,recovered,0
44203,"Shelby County, TN",US,-89.9253,35.1269,2020-02-01,currently ill,0
44204,"Shelby County, TN",US,-89.9253,35.1269,2020-02-02,confirmed,0
44205,"Shelby County, TN",US,-89.9253,35.1269,2020-02-02,died,0
44206,"Shelby County, TN",US,-89.9253,35.1269,2020-02-02,recovered,0
44207,"Shelby County, TN",US,-89.9253,35.1269,2020-02-02,currently ill,0
44208,"Shelby County, TN",US,-89.9253,35.1269,2020-02-03,confirmed,0
44209,"Shelby County, TN",US,-89.9253,35.1269,2020-02-03,died,0
44210,"Shelby County, TN",US,-89.9253,35.1269,2020-02-03,recovered,0
44211,"Shelby County, TN",US,-89.9253,35.1269,2020-02-03,currently ill,0
44212,"Shelby County, TN",US,-89.9253,35.1269,2020-02-04,confirmed,0
44213,"Shelby County, TN",US,-89.9253,35.1269,2020-02-04,died,0
44214,"Shelby County, TN",US,-89.9253,35.1269,2020-02-04,recovered,0
44215,"Shelby County, TN",US,-89.9253,35.1269,2020-02-04,currently ill,0
44216,"Shelby County, TN",US,-89.9253,35.1269,2020-02-05,confirmed,0
44217,"Shelby County, TN",US,-89.9253,35.1269,2020-02-05,died,0
44218,"Shelby County, TN",US,-89.9253,35.1269,2020-02-05,recovered,0
44219,"Shelby County, TN",US,-89.9253,35.1269,2020-02-05,currently ill,0
44220,"Shelby County, TN",US,-89.9253,35.1269,2020-02-06,confirmed,0
44221,"Shelby County, TN",US,-89.9253,35.1269,2020-02-06,died,0
44222,"Shelby County, TN",US,-89.9253,35.1269,2020-02-06,recovered,0
44223,"Shelby County, TN",US,-89.9253,35.1269,2020-02-06,currently ill,0
44224,"Shelby County, TN",US,-89.9253,35.1269,2020-02-07,confirmed,0
44225,"Shelby County, TN",US,-89.9253,35.1269,2020-02-07,died,0
44226,"Shelby County, TN",US,-89.9253,35.1269,2020-02-07,recovered,0
44227,"Shelby County, TN",US,-89.9253,35.1269,2020-02-07,currently ill,0
44228,"Shelby County, TN",US,-89.9253,35.1269,2020-02-08,confirmed,0
44229,"Shelby County, TN",US,-89.9253,35.1269,2020-02-08,died,0
44230,"Shelby County, TN",US,-89.9253,35.1269,2020-02-08,recovered,0
44231,"Shelby County, TN",US,-89.9253,35.1269,2020-02-08,currently ill,0
44232,"Shelby County, TN",US,-89.9253,35.1269,2020-02-09,confirmed,0
44233,"Shelby County, TN",US,-89.9253,35.1269,2020-02-09,died,0
44234,"Shelby County, TN",US,-89.9253,35.1269,2020-02-09,recovered,0
44235,"Shelby County, TN",US,-89.9253,35.1269,2020-02-09,currently ill,0
44236,"Shelby County, TN",US,-89.9253,35.1269,2020-02-10,confirmed,0
44237,"Shelby County, TN",US,-89.9253,35.1269,2020-02-10,died,0
44238,"Shelby County, TN",US,-89.9253,35.1269,2020-02-10,recovered,0
44239,"Shelby County, TN",US,-89.9253,35.1269,2020-02-10,currently ill,0
44240,"Shelby County, TN",US,-89.9253,35.1269,2020-02-11,confirmed,0
44241,"Shelby County, TN",US,-89.9253,35.1269,2020-02-11,died,0
44242,"Shelby County, TN",US,-89.9253,35.1269,2020-02-11,recovered,0
44243,"Shelby County, TN",US,-89.9253,35.1269,2020-02-11,currently ill,0
44244,"Shelby County, TN",US,-89.9253,35.1269,2020-02-12,confirmed,0
44245,"Shelby County, TN",US,-89.9253,35.1269,2020-02-12,died,0
44246,"Shelby County, TN",US,-89.9253,35.1269,2020-02-12,recovered,0
44247,"Shelby County, TN",US,-89.9253,35.1269,2020-02-12,currently ill,0
44248,"Shelby County, TN",US,-89.9253,35.1269,2020-02-13,confirmed,0
44249,"Shelby County, TN",US,-89.9253,35.1269,2020-02-13,died,0
44250,"Shelby County, TN",US,-89.9253,35.1269,2020-02-13,recovered,0
44251,"Shelby County, TN",US,-89.9253,35.1269,2020-02-13,currently ill,0
44252,"Shelby County, TN",US,-89.9253,35.1269,2020-02-14,confirmed,0
44253,"Shelby County, TN",US,-89.9253,35.1269,2020-02-14,died,0
44254,"Shelby County, TN",US,-89.9253,35.1269,2020-02-14,recovered,0
44255,"Shelby County, TN",US,-89.9253,35.1269,2020-02-14,currently ill,0
44256,"Shelby County, TN",US,-89.9253,35.1269,2020-02-15,confirmed,0
44257,"Shelby County, TN",US,-89.9253,35.1269,2020-02-15,died,0
44258,"Shelby County, TN",US,-89.9253,35.1269,2020-02-15,recovered,0
44259,"Shelby County, TN",US,-89.9253,35.1269,2020-02-15,currently ill,0
44260,"Shelby County, TN",US,-89.9253,35.1269,2020-02-16,confirmed,0
44261,"Shelby County, TN",US,-89.9253,35.1269,2020-02-16,died,0
44262,"Shelby County, TN",US,-89.9253,35.1269,2020-02-16,recovered,0
44263,"Shelby County, TN",US,-89.9253,35.1269,2020-02-16,currently ill,0
44264,"Shelby County, TN",US,-89.9253,35.1269,2020-02-17,confirmed,0
44265,"Shelby County, TN",US,-89.9253,35.1269,2020-02-17,died,0
44266,"Shelby County, TN",US,-89.9253,35.1269,2020-02-17,recovered,0
44267,"Shelby County, TN",US,-89.9253,35.1269,2020-02-17,currently ill,0
44268,"Shelby County, TN",US,-89.9253,35.1269,2020-02-18,confirmed,0
44269,"Shelby County, TN",US,-89.9253,35.1269,2020-02-18,died,0
44270,"Shelby County, TN",US,-89.9253,35.1269,2020-02-18,recovered,0
44271,"Shelby County, TN",US,-89.9253,35.1269,2020-02-18,currently ill,0
44272,"Shelby County, TN",US,-89.9253,35.1269,2020-02-19,confirmed,0
44273,"Shelby County, TN",US,-89.9253,35.1269,2020-02-19,died,0
44274,"Shelby County, TN",US,-89.9253,35.1269,2020-02-19,recovered,0
44275,"Shelby County, TN",US,-89.9253,35.1269,2020-02-19,currently ill,0
44276,"Shelby County, TN",US,-89.9253,35.1269,2020-02-20,confirmed,0
44277,"Shelby County, TN",US,-89.9253,35.1269,2020-02-20,died,0
44278,"Shelby County, TN",US,-89.9253,35.1269,2020-02-20,recovered,0
44279,"Shelby County, TN",US,-89.9253,35.1269,2020-02-20,currently ill,0
44280,"Shelby County, TN",US,-89.9253,35.1269,2020-02-21,confirmed,0
44281,"Shelby County, TN",US,-89.9253,35.1269,2020-02-21,died,0
44282,"Shelby County, TN",US,-89.9253,35.1269,2020-02-21,recovered,0
44283,"Shelby County, TN",US,-89.9253,35.1269,2020-02-21,currently ill,0
44284,"Shelby County, TN",US,-89.9253,35.1269,2020-02-22,confirmed,0
44285,"Shelby County, TN",US,-89.9253,35.1269,2020-02-22,died,0
44286,"Shelby County, TN",US,-89.9253,35.1269,2020-02-22,recovered,0
44287,"Shelby County, TN",US,-89.9253,35.1269,2020-02-22,currently ill,0
44288,"Shelby County, TN",US,-89.9253,35.1269,2020-02-23,confirmed,0
44289,"Shelby County, TN",US,-89.9253,35.1269,2020-02-23,died,0
44290,"Shelby County, TN",US,-89.9253,35.1269,2020-02-23,recovered,0
44291,"Shelby County, TN",US,-89.9253,35.1269,2020-02-23,currently ill,0
44292,"Shelby County, TN",US,-89.9253,35.1269,2020-02-24,confirmed,0
44293,"Shelby County, TN",US,-89.9253,35.1269,2020-02-24,died,0
44294,"Shelby County, TN",US,-89.9253,35.1269,2020-02-24,recovered,0
44295,"Shelby County, TN",US,-89.9253,35.1269,2020-02-24,currently ill,0
44296,"Shelby County, TN",US,-89.9253,35.1269,2020-02-25,confirmed,0
44297,"Shelby County, TN",US,-89.9253,35.1269,2020-02-25,died,0
44298,"Shelby County, TN",US,-89.9253,35.1269,2020-02-25,recovered,0
44299,"Shelby County, TN",US,-89.9253,35.1269,2020-02-25,currently ill,0
44300,"Shelby County, TN",US,-89.9253,35.1269,2020-02-26,confirmed,0
44301,"Shelby County, TN",US,-89.9253,35.1269,2020-02-26,died,0
44302,"Shelby County, TN",US,-89.9253,35.1269,2020-02-26,recovered,0
44303,"Shelby County, TN",US,-89.9253,35.1269,2020-02-26,currently ill,0
44304,"Shelby County, TN",US,-89.9253,35.1269,2020-02-27,confirmed,0
44305,"Shelby County, TN",US,-89.9253,35.1269,2020-02-27,died,0
44306,"Shelby County, TN",US,-89.9253,35.1269,2020-02-27,recovered,0
44307,"Shelby County, TN",US,-89.9253,35.1269,2020-02-27,currently ill,0
44308,"Shelby County, TN",US,-89.9253,35.1269,2020-02-28,confirmed,0
44309,"Shelby County, TN",US,-89.9253,35.1269,2020-02-28,died,0
44310,"Shelby County, TN",US,-89.9253,35.1269,2020-02-28,recovered,0
44311,"Shelby County, TN",US,-89.9253,35.1269,2020-02-28,currently ill,0
44312,"Shelby County, TN",US,-89.9253,35.1269,2020-02-29,confirmed,0
44313,"Shelby County, TN",US,-89.9253,35.1269,2020-02-29,died,0
44314,"Shelby County, TN",US,-89.9253,35.1269,2020-02-29,recovered,0
44315,"Shelby County, TN",US,-89.9253,35.1269,2020-02-29,currently ill,0
44316,"Shelby County, TN",US,-89.9253,35.1269,2020-03-01,confirmed,0
44317,"Shelby County, TN",US,-89.9253,35.1269,2020-03-01,died,0
44318,"Shelby County, TN",US,-89.9253,35.1269,2020-03-01,recovered,0
44319,"Shelby County, TN",US,-89.9253,35.1269,2020-03-01,currently ill,0
44320,"Shelby County, TN",US,-89.9253,35.1269,2020-03-02,confirmed,0
44321,"Shelby County, TN",US,-89.9253,35.1269,2020-03-02,died,0
44322,"Shelby County, TN",US,-89.9253,35.1269,2020-03-02,recovered,0
44323,"Shelby County, TN",US,-89.9253,35.1269,2020-03-02,currently ill,0
44324,"Shelby County, TN",US,-89.9253,35.1269,2020-03-03,confirmed,0
44325,"Shelby County, TN",US,-89.9253,35.1269,2020-03-03,died,0
44326,"Shelby County, TN",US,-89.9253,35.1269,2020-03-03,recovered,0
44327,"Shelby County, TN",US,-89.9253,35.1269,2020-03-03,currently ill,0
44328,"Shelby County, TN",US,-89.9253,35.1269,2020-03-04,confirmed,0
44329,"Shelby County, TN",US,-89.9253,35.1269,2020-03-04,died,0
44330,"Shelby County, TN",US,-89.9253,35.1269,2020-03-04,recovered,0
44331,"Shelby County, TN",US,-89.9253,35.1269,2020-03-04,currently ill,0
44332,"Shelby County, TN",US,-89.9253,35.1269,2020-03-05,confirmed,0
44333,"Shelby County, TN",US,-89.9253,35.1269,2020-03-05,died,0
44334,"Shelby County, TN",US,-89.9253,35.1269,2020-03-05,recovered,0
44335,"Shelby County, TN",US,-89.9253,35.1269,2020-03-05,currently ill,0
44336,"Shelby County, TN",US,-89.9253,35.1269,2020-03-06,confirmed,0
44337,"Shelby County, TN",US,-89.9253,35.1269,2020-03-06,died,0
44338,"Shelby County, TN",US,-89.9253,35.1269,2020-03-06,recovered,0
44339,"Shelby County, TN",US,-89.9253,35.1269,2020-03-06,currently ill,0
44340,"Shelby County, TN",US,-89.9253,35.1269,2020-03-07,confirmed,0
44341,"Shelby County, TN",US,-89.9253,35.1269,2020-03-07,died,0
44342,"Shelby County, TN",US,-89.9253,35.1269,2020-03-07,recovered,0
44343,"Shelby County, TN",US,-89.9253,35.1269,2020-03-07,currently ill,0
44344,"Shelby County, TN",US,-89.9253,35.1269,2020-03-08,confirmed,1
44345,"Shelby County, TN",US,-89.9253,35.1269,2020-03-08,died,0
44346,"Shelby County, TN",US,-89.9253,35.1269,2020-03-08,recovered,0
44347,"Shelby County, TN",US,-89.9253,35.1269,2020-03-08,currently ill,1
44348,"Shelby County, TN",US,-89.9253,35.1269,2020-03-09,confirmed,1
44349,"Shelby County, TN",US,-89.9253,35.1269,2020-03-09,died,0
44350,"Shelby County, TN",US,-89.9253,35.1269,2020-03-09,recovered,0
44351,"Shelby County, TN",US,-89.9253,35.1269,2020-03-09,currently ill,1
44352,Sichuan,Mainland China,102.7103,30.6171,2020-01-22,confirmed,5
44353,Sichuan,Mainland China,102.7103,30.6171,2020-01-22,died,0
44354,Sichuan,Mainland China,102.7103,30.6171,2020-01-22,recovered,0
44355,Sichuan,Mainland China,102.7103,30.6171,2020-01-22,currently ill,5
44356,Sichuan,Mainland China,102.7103,30.6171,2020-01-23,confirmed,8
44357,Sichuan,Mainland China,102.7103,30.6171,2020-01-23,died,0
